date,airline,flight_no,dep_time,bucket,capacity,booked,seats_available,distance_km,month
2025-07-11,Azul,AZ9617,07:50:00,06:00-10:00,174,124,50,360,2025-07
2025-07-11,Azul,AZ3027,11:40:00,10:00-12:00,144,121,23,360,2025-07
2025-07-11,Azul,AZ7408,15:55:00,12:00-16:00,174,148,26,360,2025-07
2025-07-11,Azul,AZ6906,15:25:00,12:00-16:00,144,99,45,360,2025-07
2025-07-11,Azul,AZ2806,14:15:00,12:00-16:00,144,117,27,360,2025-07
2025-07-11,Azul,AZ5976,17:00:00,16:00-20:00,162,149,13,360,2025-07
2025-07-12,LATAM,LA2661,06:45:00,06:00-10:00,136,126,10,360,2025-07
2025-07-12,LATAM,LA5129,06:50:00,06:00-10:00,174,133,41,360,2025-07
2025-07-12,LATAM,LA6811,07:55:00,06:00-10:00,144,111,33,360,2025-07
2025-07-12,LATAM,LA6848,11:10:00,10:00-12:00,186,142,44,360,2025-07
2025-07-12,LATAM,LA2181,11:15:00,10:00-12:00,162,119,43,360,2025-07
2025-07-12,LATAM,LA1889,15:50:00,12:00-16:00,162,126,36,360,2025-07
2025-07-12,LATAM,LA5428,13:25:00,12:00-16:00,144,116,28,360,2025-07
2025-07-12,LATAM,LA2705,18:55:00,16:00-20:00,162,112,50,360,2025-07
2025-07-12,LATAM,LA1186,16:50:00,16:00-20:00,186,175,11,360,2025-07
2025-07-12,LATAM,LA9804,00:40:00,20:00-06:00,136,128,8,360,2025-07
2025-07-12,GOL,GO1448,07:45:00,06:00-10:00,144,118,26,360,2025-07
2025-07-12,GOL,GO3539,09:20:00,06:00-10:00,136,105,31,360,2025-07
2025-07-12,GOL,GO4964,15:55:00,12:00-16:00,144,122,22,360,2025-07
2025-07-12,GOL,GO6810,14:50:00,12:00-16:00,136,95,41,360,2025-07
2025-07-12,GOL,GO7857,13:30:00,12:00-16:00,174,118,56,360,2025-07
2025-07-12,GOL,GO1634,18:20:00,16:00-20:00,136,118,18,360,2025-07
2025-07-12,GOL,GO3156,16:15:00,16:00-20:00,144,109,35,360,2025-07
2025-07-12,GOL,GO4831,21:05:00,20:00-06:00,144,126,18,360,2025-07
2025-07-12,GOL,GO1767,22:35:00,20:00-06:00,174,151,23,360,2025-07
2025-07-12,Azul,AZ7778,08:25:00,06:00-10:00,144,110,34,360,2025-07
2025-07-12,Azul,AZ8748,13:10:00,12:00-16:00,174,140,34,360,2025-07
2025-07-12,Azul,AZ2512,12:50:00,12:00-16:00,174,117,57,360,2025-07
2025-07-12,Azul,AZ3437,19:25:00,16:00-20:00,136,108,28,360,2025-07
2025-07-12,Azul,AZ9602,19:30:00,16:00-20:00,186,140,46,360,2025-07
2025-07-12,Azul,AZ3258,16:50:00,16:00-20:00,186,164,22,360,2025-07
2025-07-13,LATAM,LA7817,08:25:00,06:00-10:00,162,146,16,360,2025-07
2025-07-13,LATAM,LA4389,10:40:00,10:00-12:00,144,96,48,360,2025-07
2025-07-13,LATAM,LA8875,10:05:00,10:00-12:00,186,157,29,360,2025-07
2025-07-13,LATAM,LA8733,11:25:00,10:00-12:00,174,158,16,360,2025-07
2025-07-13,LATAM,LA6894,10:10:00,10:00-12:00,144,128,16,360,2025-07
2025-07-13,LATAM,LA3800,11:30:00,10:00-12:00,186,132,54,360,2025-07
2025-07-13,LATAM,LA9523,10:50:00,10:00-12:00,186,127,59,360,2025-07
2025-07-13,LATAM,LA6455,12:40:00,12:00-16:00,186,160,26,360,2025-07
2025-07-13,LATAM,LA6900,16:40:00,16:00-20:00,144,136,8,360,2025-07
2025-07-13,LATAM,LA5903,04:25:00,20:00-06:00,144,116,28,360,2025-07
2025-07-13,GOL,GO6031,11:40:00,10:00-12:00,162,114,48,360,2025-07
2025-07-13,GOL,GO6650,11:45:00,10:00-12:00,186,134,52,360,2025-07
2025-07-13,GOL,GO8945,11:40:00,10:00-12:00,186,153,33,360,2025-07
2025-07-13,GOL,GO3777,14:55:00,12:00-16:00,144,136,8,360,2025-07
2025-07-13,GOL,GO4317,16:15:00,16:00-20:00,174,152,22,360,2025-07
2025-07-13,GOL,GO4315,18:15:00,16:00-20:00,162,122,40,360,2025-07
2025-07-13,GOL,GO5149,18:50:00,16:00-20:00,174,113,61,360,2025-07
2025-07-13,GOL,GO8714,21:50:00,20:00-06:00,186,158,28,360,2025-07
2025-07-13,GOL,GO4763,01:20:00,20:00-06:00,136,118,18,360,2025-07
2025-07-13,Azul,AZ3873,11:00:00,10:00-12:00,136,125,11,360,2025-07
2025-07-13,Azul,AZ4545,14:15:00,12:00-16:00,162,105,57,360,2025-07
2025-07-13,Azul,AZ8931,15:15:00,12:00-16:00,144,113,31,360,2025-07
2025-07-13,Azul,AZ9249,18:00:00,16:00-20:00,162,125,37,360,2025-07
2025-07-13,Azul,AZ8206,19:00:00,16:00-20:00,186,133,53,360,2025-07
2025-07-13,Azul,AZ7010,17:20:00,16:00-20:00,136,127,9,360,2025-07
2025-07-14,LATAM,LA8783,09:50:00,06:00-10:00,144,134,10,360,2025-07
2025-07-14,LATAM,LA9408,09:25:00,06:00-10:00,144,113,31,360,2025-07
2025-07-14,LATAM,LA8051,07:45:00,06:00-10:00,136,119,17,360,2025-07
2025-07-14,LATAM,LA7844,13:40:00,12:00-16:00,136,129,7,360,2025-07
2025-07-14,LATAM,LA8457,17:10:00,16:00-20:00,174,143,31,360,2025-07
2025-07-14,LATAM,LA8286,18:20:00,16:00-20:00,136,111,25,360,2025-07
2025-07-14,LATAM,LA1225,18:30:00,16:00-20:00,136,111,25,360,2025-07
2025-07-14,LATAM,LA7907,18:00:00,16:00-20:00,136,121,15,360,2025-07
2025-07-14,LATAM,LA7888,17:45:00,16:00-20:00,136,89,47,360,2025-07
2025-07-14,LATAM,LA8835,22:35:00,20:00-06:00,186,150,36,360,2025-07
2025-07-14,GOL,GO4899,09:20:00,06:00-10:00,136,107,29,360,2025-07
2025-07-14,GOL,GO7295,11:05:00,10:00-12:00,186,129,57,360,2025-07
2025-07-14,GOL,GO3197,11:15:00,10:00-12:00,144,125,19,360,2025-07
2025-07-14,GOL,GO4896,13:45:00,12:00-16:00,144,130,14,360,2025-07
2025-07-14,GOL,GO1233,13:45:00,12:00-16:00,162,149,13,360,2025-07
2025-07-14,GOL,GO5577,12:20:00,12:00-16:00,136,91,45,360,2025-07
2025-07-14,GOL,GO4984,16:55:00,16:00-20:00,174,146,28,360,2025-07
2025-07-14,GOL,GO1575,19:45:00,16:00-20:00,174,154,20,360,2025-07
2025-07-14,GOL,GO6331,23:25:00,20:00-06:00,186,167,19,360,2025-07
2025-07-14,Azul,AZ8055,15:15:00,12:00-16:00,174,124,50,360,2025-07
2025-07-14,Azul,AZ4347,17:20:00,16:00-20:00,162,150,12,360,2025-07
2025-07-14,Azul,AZ4823,16:50:00,16:00-20:00,186,147,39,360,2025-07
2025-07-14,Azul,AZ8022,17:40:00,16:00-20:00,174,148,26,360,2025-07
2025-07-14,Azul,AZ4892,18:40:00,16:00-20:00,136,123,13,360,2025-07
2025-07-14,Azul,AZ3268,18:05:00,16:00-20:00,136,99,37,360,2025-07
2025-07-15,LATAM,LA3746,07:20:00,06:00-10:00,162,117,45,360,2025-07
2025-07-15,LATAM,LA6174,07:35:00,06:00-10:00,186,167,19,360,2025-07
2025-07-15,LATAM,LA3783,11:15:00,10:00-12:00,136,113,23,360,2025-07
2025-07-15,LATAM,LA9463,13:35:00,12:00-16:00,136,91,45,360,2025-07
2025-07-15,LATAM,LA4824,12:50:00,12:00-16:00,162,124,38,360,2025-07
2025-07-15,LATAM,LA3501,18:50:00,16:00-20:00,186,161,25,360,2025-07
2025-07-15,LATAM,LA6926,18:55:00,16:00-20:00,162,138,24,360,2025-07
2025-07-15,LATAM,LA1481,19:25:00,16:00-20:00,174,118,56,360,2025-07
2025-07-15,LATAM,LA6609,18:10:00,16:00-20:00,136,101,35,360,2025-07
2025-07-15,LATAM,LA6549,17:55:00,16:00-20:00,174,135,39,360,2025-07
2025-07-15,GOL,GO1098,06:40:00,06:00-10:00,144,135,9,360,2025-07
2025-07-15,GOL,GO1340,06:15:00,06:00-10:00,186,138,48,360,2025-07
2025-07-15,GOL,GO4937,08:30:00,06:00-10:00,136,94,42,360,2025-07
2025-07-15,GOL,GO3095,12:55:00,12:00-16:00,186,152,34,360,2025-07
2025-07-15,GOL,GO6383,13:05:00,12:00-16:00,174,116,58,360,2025-07
2025-07-15,GOL,GO5357,16:10:00,16:00-20:00,174,128,46,360,2025-07
2025-07-15,GOL,GO6720,16:35:00,16:00-20:00,144,106,38,360,2025-07
2025-07-15,GOL,GO9375,17:45:00,16:00-20:00,186,171,15,360,2025-07
2025-07-15,GOL,GO9154,21:15:00,20:00-06:00,162,113,49,360,2025-07
2025-07-15,Azul,AZ4300,08:35:00,06:00-10:00,136,93,43,360,2025-07
2025-07-15,Azul,AZ9548,07:50:00,06:00-10:00,186,125,61,360,2025-07
2025-07-15,Azul,AZ9295,11:45:00,10:00-12:00,186,124,62,360,2025-07
2025-07-15,Azul,AZ1391,10:30:00,10:00-12:00,136,112,24,360,2025-07
2025-07-15,Azul,AZ2888,12:00:00,12:00-16:00,186,146,40,360,2025-07
2025-07-15,Azul,AZ4808,16:10:00,16:00-20:00,136,122,14,360,2025-07
2025-07-16,LATAM,LA8375,09:30:00,06:00-10:00,144,132,12,360,2025-07
2025-07-16,LATAM,LA9883,08:10:00,06:00-10:00,144,130,14,360,2025-07
2025-07-16,LATAM,LA8019,15:45:00,12:00-16:00,144,98,46,360,2025-07
2025-07-16,LATAM,LA5472,15:25:00,12:00-16:00,136,113,23,360,2025-07
2025-07-16,LATAM,LA2398,12:25:00,12:00-16:00,186,122,64,360,2025-07
2025-07-16,LATAM,LA9397,12:05:00,12:00-16:00,174,150,24,360,2025-07
2025-07-16,LATAM,LA7942,12:15:00,12:00-16:00,144,108,36,360,2025-07
2025-07-16,LATAM,LA4016,15:35:00,12:00-16:00,174,164,10,360,2025-07
2025-07-16,LATAM,LA3720,19:55:00,16:00-20:00,144,107,37,360,2025-07
2025-07-16,LATAM,LA4161,23:50:00,20:00-06:00,162,134,28,360,2025-07
2025-07-16,GOL,GO3685,09:50:00,06:00-10:00,162,128,34,360,2025-07
2025-07-16,GOL,GO1024,06:35:00,06:00-10:00,144,102,42,360,2025-07
2025-07-16,GOL,GO9888,10:10:00,10:00-12:00,144,127,17,360,2025-07
2025-07-16,GOL,GO2534,10:30:00,10:00-12:00,186,121,65,360,2025-07
2025-07-16,GOL,GO7549,19:35:00,16:00-20:00,136,97,39,360,2025-07
2025-07-16,GOL,GO4873,19:40:00,16:00-20:00,144,130,14,360,2025-07
2025-07-16,GOL,GO4097,18:00:00,16:00-20:00,162,148,14,360,2025-07
2025-07-16,GOL,GO7531,17:15:00,16:00-20:00,144,129,15,360,2025-07
2025-07-16,GOL,GO6759,16:05:00,16:00-20:00,174,135,39,360,2025-07
2025-07-16,Azul,AZ7864,07:40:00,06:00-10:00,162,106,56,360,2025-07
2025-07-16,Azul,AZ6371,06:10:00,06:00-10:00,174,139,35,360,2025-07
2025-07-16,Azul,AZ9108,09:40:00,06:00-10:00,174,141,33,360,2025-07
2025-07-16,Azul,AZ8024,17:05:00,16:00-20:00,136,124,12,360,2025-07
2025-07-16,Azul,AZ3068,19:30:00,16:00-20:00,174,136,38,360,2025-07
2025-07-16,Azul,AZ5251,18:50:00,16:00-20:00,144,103,41,360,2025-07
2025-07-17,LATAM,LA9985,06:30:00,06:00-10:00,162,107,55,360,2025-07
2025-07-17,LATAM,LA6206,07:50:00,06:00-10:00,162,143,19,360,2025-07
2025-07-17,LATAM,LA4467,06:35:00,06:00-10:00,144,96,48,360,2025-07
2025-07-17,LATAM,LA6221,10:25:00,10:00-12:00,186,132,54,360,2025-07
2025-07-17,LATAM,LA9035,14:05:00,12:00-16:00,162,127,35,360,2025-07
2025-07-17,LATAM,LA6358,14:15:00,12:00-16:00,162,153,9,360,2025-07
2025-07-17,LATAM,LA2595,15:20:00,12:00-16:00,136,99,37,360,2025-07
2025-07-17,LATAM,LA4501,16:50:00,16:00-20:00,136,93,43,360,2025-07
2025-07-17,LATAM,LA5110,18:50:00,16:00-20:00,162,107,55,360,2025-07
2025-07-17,LATAM,LA7498,04:15:00,20:00-06:00,186,145,41,360,2025-07
2025-07-17,GOL,GO3013,06:05:00,06:00-10:00,174,128,46,360,2025-07
2025-07-17,GOL,GO1465,08:25:00,06:00-10:00,136,124,12,360,2025-07
2025-07-17,GOL,GO6792,12:55:00,12:00-16:00,144,116,28,360,2025-07
2025-07-17,GOL,GO5583,15:05:00,12:00-16:00,162,145,17,360,2025-07
2025-07-17,GOL,GO2515,17:45:00,16:00-20:00,136,96,40,360,2025-07
2025-07-17,GOL,GO4747,18:05:00,16:00-20:00,162,120,42,360,2025-07
2025-07-17,GOL,GO2281,16:55:00,16:00-20:00,144,123,21,360,2025-07
2025-07-17,GOL,GO7631,16:00:00,16:00-20:00,162,113,49,360,2025-07
2025-07-17,GOL,GO6316,21:20:00,20:00-06:00,144,117,27,360,2025-07
2025-07-17,Azul,AZ1943,06:20:00,06:00-10:00,136,97,39,360,2025-07
2025-07-17,Azul,AZ8642,08:50:00,06:00-10:00,144,113,31,360,2025-07
2025-07-17,Azul,AZ6737,09:50:00,06:00-10:00,174,153,21,360,2025-07
2025-07-17,Azul,AZ5547,17:30:00,16:00-20:00,136,88,48,360,2025-07
2025-07-17,Azul,AZ5461,18:05:00,16:00-20:00,136,99,37,360,2025-07
2025-07-17,Azul,AZ1542,22:00:00,20:00-06:00,174,162,12,360,2025-07
2025-07-18,LATAM,LA2237,07:40:00,06:00-10:00,162,129,33,360,2025-07
2025-07-18,LATAM,LA3773,10:40:00,10:00-12:00,136,100,36,360,2025-07
2025-07-18,LATAM,LA8546,10:25:00,10:00-12:00,144,123,21,360,2025-07
2025-07-18,LATAM,LA2102,14:55:00,12:00-16:00,162,134,28,360,2025-07
2025-07-18,LATAM,LA9740,13:00:00,12:00-16:00,144,98,46,360,2025-07
2025-07-18,LATAM,LA7356,17:00:00,16:00-20:00,136,119,17,360,2025-07
2025-07-18,LATAM,LA5875,18:45:00,16:00-20:00,186,150,36,360,2025-07
2025-07-18,LATAM,LA9502,16:55:00,16:00-20:00,136,99,37,360,2025-07
2025-07-18,LATAM,LA2423,19:25:00,16:00-20:00,174,164,10,360,2025-07
2025-07-18,LATAM,LA5389,17:10:00,16:00-20:00,186,154,32,360,2025-07
2025-07-18,GOL,GO6528,06:35:00,06:00-10:00,162,113,49,360,2025-07
2025-07-18,GOL,GO2365,15:15:00,12:00-16:00,174,162,12,360,2025-07
2025-07-18,GOL,GO6422,13:15:00,12:00-16:00,174,132,42,360,2025-07
2025-07-18,GOL,GO1038,16:10:00,16:00-20:00,162,143,19,360,2025-07
2025-07-18,GOL,GO5088,19:30:00,16:00-20:00,144,120,24,360,2025-07
2025-07-18,GOL,GO4173,19:00:00,16:00-20:00,174,144,30,360,2025-07
2025-07-18,GOL,GO8337,17:05:00,16:00-20:00,144,101,43,360,2025-07
2025-07-18,GOL,GO7359,17:25:00,16:00-20:00,136,98,38,360,2025-07
2025-07-18,GOL,GO9436,05:05:00,20:00-06:00,162,126,36,360,2025-07
2025-07-18,Azul,AZ3985,08:05:00,06:00-10:00,174,135,39,360,2025-07
2025-07-18,Azul,AZ3568,11:55:00,10:00-12:00,136,96,40,360,2025-07
2025-07-18,Azul,AZ2859,15:55:00,12:00-16:00,162,122,40,360,2025-07
2025-07-18,Azul,AZ9568,12:55:00,12:00-16:00,144,120,24,360,2025-07
2025-07-18,Azul,AZ3888,12:10:00,12:00-16:00,136,128,8,360,2025-07
2025-07-18,Azul,AZ4920,19:20:00,16:00-20:00,174,123,51,360,2025-07
2025-07-19,LATAM,LA9115,06:30:00,06:00-10:00,186,173,13,360,2025-07
2025-07-19,LATAM,LA2879,07:30:00,06:00-10:00,136,104,32,360,2025-07
2025-07-19,LATAM,LA9654,09:45:00,06:00-10:00,174,147,27,360,2025-07
2025-07-19,LATAM,LA7881,11:45:00,10:00-12:00,186,159,27,360,2025-07
2025-07-19,LATAM,LA8651,16:10:00,16:00-20:00,144,113,31,360,2025-07
2025-07-19,LATAM,LA5734,19:45:00,16:00-20:00,136,98,38,360,2025-07
2025-07-19,LATAM,LA7986,17:25:00,16:00-20:00,186,134,52,360,2025-07
2025-07-19,LATAM,LA7439,19:45:00,16:00-20:00,162,109,53,360,2025-07
2025-07-19,LATAM,LA6642,16:10:00,16:00-20:00,136,105,31,360,2025-07
2025-07-19,LATAM,LA5451,02:25:00,20:00-06:00,174,164,10,360,2025-07
2025-07-19,GOL,GO4371,08:15:00,06:00-10:00,186,124,62,360,2025-07
2025-07-19,GOL,GO9744,09:15:00,06:00-10:00,186,162,24,360,2025-07
2025-07-19,GOL,GO7862,11:15:00,10:00-12:00,136,97,39,360,2025-07
2025-07-19,GOL,GO7961,11:50:00,10:00-12:00,174,137,37,360,2025-07
2025-07-19,GOL,GO1044,15:00:00,12:00-16:00,144,125,19,360,2025-07
2025-07-19,GOL,GO2903,18:10:00,16:00-20:00,162,124,38,360,2025-07
2025-07-19,GOL,GO4428,19:45:00,16:00-20:00,186,158,28,360,2025-07
2025-07-19,GOL,GO4660,16:40:00,16:00-20:00,162,137,25,360,2025-07
2025-07-19,GOL,GO5454,19:25:00,16:00-20:00,162,140,22,360,2025-07
2025-07-19,Azul,AZ1811,08:45:00,06:00-10:00,136,107,29,360,2025-07
2025-07-19,Azul,AZ9267,10:00:00,10:00-12:00,174,146,28,360,2025-07
2025-07-19,Azul,AZ8385,11:25:00,10:00-12:00,174,155,19,360,2025-07
2025-07-19,Azul,AZ5192,15:35:00,12:00-16:00,186,140,46,360,2025-07
2025-07-19,Azul,AZ3572,17:20:00,16:00-20:00,162,128,34,360,2025-07
2025-07-19,Azul,AZ1489,18:45:00,16:00-20:00,174,131,43,360,2025-07
2025-07-20,LATAM,LA5564,09:55:00,06:00-10:00,174,151,23,360,2025-07
2025-07-20,LATAM,LA7177,07:40:00,06:00-10:00,174,147,27,360,2025-07
2025-07-20,LATAM,LA1269,07:55:00,06:00-10:00,136,107,29,360,2025-07
2025-07-20,LATAM,LA7409,07:10:00,06:00-10:00,186,146,40,360,2025-07
2025-07-20,LATAM,LA1017,12:35:00,12:00-16:00,186,164,22,360,2025-07
2025-07-20,LATAM,LA3009,15:25:00,12:00-16:00,162,116,46,360,2025-07
2025-07-20,LATAM,LA3345,15:15:00,12:00-16:00,186,160,26,360,2025-07
2025-07-20,LATAM,LA8433,16:15:00,16:00-20:00,136,113,23,360,2025-07
2025-07-20,LATAM,LA2243,23:00:00,20:00-06:00,174,114,60,360,2025-07
2025-07-20,LATAM,LA4315,22:30:00,20:00-06:00,162,146,16,360,2025-07
2025-07-20,GOL,GO3651,06:55:00,06:00-10:00,162,137,25,360,2025-07
2025-07-20,GOL,GO1675,06:30:00,06:00-10:00,174,129,45,360,2025-07
2025-07-20,GOL,GO2301,09:40:00,06:00-10:00,186,163,23,360,2025-07
2025-07-20,GOL,GO5393,15:45:00,12:00-16:00,186,141,45,360,2025-07
2025-07-20,GOL,GO5666,19:15:00,16:00-20:00,186,162,24,360,2025-07
2025-07-20,GOL,GO1166,19:25:00,16:00-20:00,186,129,57,360,2025-07
2025-07-20,GOL,GO9370,19:20:00,16:00-20:00,186,168,18,360,2025-07
2025-07-20,GOL,GO1788,00:15:00,20:00-06:00,174,157,17,360,2025-07
2025-07-20,GOL,GO7024,20:40:00,20:00-06:00,144,101,43,360,2025-07
2025-07-20,Azul,AZ7206,09:40:00,06:00-10:00,162,140,22,360,2025-07
2025-07-20,Azul,AZ3471,09:15:00,06:00-10:00,186,163,23,360,2025-07
2025-07-20,Azul,AZ2016,08:15:00,06:00-10:00,162,134,28,360,2025-07
2025-07-20,Azul,AZ3034,10:50:00,10:00-12:00,144,119,25,360,2025-07
2025-07-20,Azul,AZ8061,15:20:00,12:00-16:00,162,134,28,360,2025-07
2025-07-20,Azul,AZ3474,17:25:00,16:00-20:00,174,133,41,360,2025-07
2025-07-21,LATAM,LA5383,08:35:00,06:00-10:00,186,144,42,360,2025-07
2025-07-21,LATAM,LA3728,06:50:00,06:00-10:00,162,138,24,360,2025-07
2025-07-21,LATAM,LA9054,09:00:00,06:00-10:00,136,102,34,360,2025-07
2025-07-21,LATAM,LA4679,11:05:00,10:00-12:00,136,92,44,360,2025-07
2025-07-21,LATAM,LA4079,13:30:00,12:00-16:00,186,164,22,360,2025-07
2025-07-21,LATAM,LA8412,13:00:00,12:00-16:00,136,103,33,360,2025-07
2025-07-21,LATAM,LA8626,16:45:00,16:00-20:00,186,135,51,360,2025-07
2025-07-21,LATAM,LA9514,17:00:00,16:00-20:00,162,143,19,360,2025-07
2025-07-21,LATAM,LA2798,04:40:00,20:00-06:00,186,175,11,360,2025-07
2025-07-21,LATAM,LA2606,01:05:00,20:00-06:00,174,158,16,360,2025-07
2025-07-21,GOL,GO4263,06:00:00,06:00-10:00,162,114,48,360,2025-07
2025-07-21,GOL,GO2728,07:20:00,06:00-10:00,186,148,38,360,2025-07
2025-07-21,GOL,GO1260,08:05:00,06:00-10:00,186,158,28,360,2025-07
2025-07-21,GOL,GO8121,08:10:00,06:00-10:00,186,145,41,360,2025-07
2025-07-21,GOL,GO6039,10:35:00,10:00-12:00,174,154,20,360,2025-07
2025-07-21,GOL,GO8824,11:45:00,10:00-12:00,162,118,44,360,2025-07
2025-07-21,GOL,GO8421,19:50:00,16:00-20:00,162,136,26,360,2025-07
2025-07-21,GOL,GO2891,23:20:00,20:00-06:00,136,111,25,360,2025-07
2025-07-21,GOL,GO8521,21:25:00,20:00-06:00,174,127,47,360,2025-07
2025-07-21,Azul,AZ4144,06:25:00,06:00-10:00,174,164,10,360,2025-07
2025-07-21,Azul,AZ7028,06:00:00,06:00-10:00,144,125,19,360,2025-07
2025-07-21,Azul,AZ7409,09:10:00,06:00-10:00,186,139,47,360,2025-07
2025-07-21,Azul,AZ4306,10:30:00,10:00-12:00,136,100,36,360,2025-07
2025-07-21,Azul,AZ2380,15:00:00,12:00-16:00,174,142,32,360,2025-07
2025-07-21,Azul,AZ9859,18:50:00,16:00-20:00,162,113,49,360,2025-07
2025-07-22,LATAM,LA7427,07:35:00,06:00-10:00,186,131,55,360,2025-07
2025-07-22,LATAM,LA4837,11:20:00,10:00-12:00,136,124,12,360,2025-07
2025-07-22,LATAM,LA1866,15:40:00,12:00-16:00,136,88,48,360,2025-07
2025-07-22,LATAM,LA4467,14:10:00,12:00-16:00,162,105,57,360,2025-07
2025-07-22,LATAM,LA8075,14:55:00,12:00-16:00,174,161,13,360,2025-07
2025-07-22,LATAM,LA1749,18:30:00,16:00-20:00,162,123,39,360,2025-07
2025-07-22,LATAM,LA5320,18:05:00,16:00-20:00,162,113,49,360,2025-07
2025-07-22,LATAM,LA5485,17:20:00,16:00-20:00,144,111,33,360,2025-07
2025-07-22,LATAM,LA2913,16:50:00,16:00-20:00,162,121,41,360,2025-07
2025-07-22,LATAM,LA7532,22:50:00,20:00-06:00,174,141,33,360,2025-07
2025-07-22,GOL,GO2410,06:40:00,06:00-10:00,162,116,46,360,2025-07
2025-07-22,GOL,GO1951,10:15:00,10:00-12:00,186,154,32,360,2025-07
2025-07-22,GOL,GO8997,11:50:00,10:00-12:00,186,154,32,360,2025-07
2025-07-22,GOL,GO5499,10:20:00,10:00-12:00,186,131,55,360,2025-07
2025-07-22,GOL,GO4470,13:00:00,12:00-16:00,136,110,26,360,2025-07
2025-07-22,GOL,GO8612,18:00:00,16:00-20:00,174,131,43,360,2025-07
2025-07-22,GOL,GO3284,18:00:00,16:00-20:00,162,152,10,360,2025-07
2025-07-22,GOL,GO4161,02:40:00,20:00-06:00,186,146,40,360,2025-07
2025-07-22,GOL,GO5700,22:40:00,20:00-06:00,162,107,55,360,2025-07
2025-07-22,Azul,AZ6754,09:00:00,06:00-10:00,144,105,39,360,2025-07
2025-07-22,Azul,AZ7793,07:50:00,06:00-10:00,174,147,27,360,2025-07
2025-07-22,Azul,AZ3890,11:45:00,10:00-12:00,174,148,26,360,2025-07
2025-07-22,Azul,AZ9637,17:45:00,16:00-20:00,186,157,29,360,2025-07
2025-07-22,Azul,AZ9672,17:45:00,16:00-20:00,136,105,31,360,2025-07
2025-07-22,Azul,AZ8662,20:10:00,20:00-06:00,144,132,12,360,2025-07
2025-07-23,LATAM,LA9595,09:00:00,06:00-10:00,136,111,25,360,2025-07
2025-07-23,LATAM,LA4907,07:20:00,06:00-10:00,174,154,20,360,2025-07
2025-07-23,LATAM,LA4092,08:35:00,06:00-10:00,186,155,31,360,2025-07
2025-07-23,LATAM,LA1992,07:00:00,06:00-10:00,136,124,12,360,2025-07
2025-07-23,LATAM,LA4217,09:20:00,06:00-10:00,136,102,34,360,2025-07
2025-07-23,LATAM,LA4943,11:35:00,10:00-12:00,174,121,53,360,2025-07
2025-07-23,LATAM,LA1779,12:20:00,12:00-16:00,186,175,11,360,2025-07
2025-07-23,LATAM,LA6064,18:50:00,16:00-20:00,186,159,27,360,2025-07
2025-07-23,LATAM,LA7373,18:15:00,16:00-20:00,174,141,33,360,2025-07
2025-07-23,LATAM,LA6932,18:55:00,16:00-20:00,144,105,39,360,2025-07
2025-07-23,GOL,GO6000,09:55:00,06:00-10:00,186,155,31,360,2025-07
2025-07-23,GOL,GO4260,08:05:00,06:00-10:00,186,133,53,360,2025-07
2025-07-23,GOL,GO3436,07:00:00,06:00-10:00,186,134,52,360,2025-07
2025-07-23,GOL,GO9358,12:40:00,12:00-16:00,136,106,30,360,2025-07
2025-07-23,GOL,GO1807,19:25:00,16:00-20:00,144,131,13,360,2025-07
2025-07-23,GOL,GO5064,18:40:00,16:00-20:00,136,89,47,360,2025-07
2025-07-23,GOL,GO5940,19:55:00,16:00-20:00,136,129,7,360,2025-07
2025-07-23,GOL,GO8537,18:20:00,16:00-20:00,186,129,57,360,2025-07
2025-07-23,GOL,GO3058,20:15:00,20:00-06:00,136,89,47,360,2025-07
2025-07-23,Azul,AZ5741,07:55:00,06:00-10:00,144,124,20,360,2025-07
2025-07-23,Azul,AZ3267,13:55:00,12:00-16:00,186,139,47,360,2025-07
2025-07-23,Azul,AZ3815,15:50:00,12:00-16:00,174,127,47,360,2025-07
2025-07-23,Azul,AZ5013,13:20:00,12:00-16:00,136,123,13,360,2025-07
2025-07-23,Azul,AZ9178,13:25:00,12:00-16:00,144,130,14,360,2025-07
2025-07-23,Azul,AZ5516,19:50:00,16:00-20:00,144,136,8,360,2025-07
2025-07-24,LATAM,LA8975,08:20:00,06:00-10:00,174,127,47,360,2025-07
2025-07-24,LATAM,LA5525,07:15:00,06:00-10:00,174,138,36,360,2025-07
2025-07-24,LATAM,LA6052,06:30:00,06:00-10:00,136,100,36,360,2025-07
2025-07-24,LATAM,LA6347,10:10:00,10:00-12:00,162,137,25,360,2025-07
2025-07-24,LATAM,LA2348,12:40:00,12:00-16:00,186,149,37,360,2025-07
2025-07-24,LATAM,LA3307,13:40:00,12:00-16:00,186,165,21,360,2025-07
2025-07-24,LATAM,LA9239,16:35:00,16:00-20:00,144,110,34,360,2025-07
2025-07-24,LATAM,LA7999,17:45:00,16:00-20:00,186,150,36,360,2025-07
2025-07-24,LATAM,LA3592,20:25:00,20:00-06:00,136,121,15,360,2025-07
2025-07-24,LATAM,LA4700,01:10:00,20:00-06:00,186,157,29,360,2025-07
2025-07-24,GOL,GO5084,10:35:00,10:00-12:00,174,151,23,360,2025-07
2025-07-24,GOL,GO1798,10:55:00,10:00-12:00,162,116,46,360,2025-07
2025-07-24,GOL,GO7924,14:50:00,12:00-16:00,186,159,27,360,2025-07
